env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
66000,75078.5792,-15590.7774,-15590.714,-285.7814,3.9684,1.0,52215.69,109926.084,0.3779,0.0059
66100,74428.56,-15358.471,-15358.7429,-281.4919,3.9682,1.0,75425.3497,142311.5,0.3927,0.0018
66200,75393.8884,-15655.73,-15656.3103,-286.9653,3.9684,1.0,113015.499,310769.1406,0.355,0.0017
66300,74227.2118,-15623.6633,-15623.789,-286.3849,3.9684,1.0,93619.1455,247389.9688,0.368,0.0052
66400,75526.7073,-15688.9741,-15689.0272,-287.5378,3.9683,1.0,69557.7485,137803.3828,0.3865,0.0048
66500,74287.4661,-15908.3315,-15908.8331,-291.5874,3.9684,1.0,121847.8658,283020.3242,0.3923,0.0042
66600,74864.9533,-15686.1153,-15686.8138,-287.5252,3.9684,1.0,99827.2205,298789.7969,0.3946,0.0096
66700,74499.6596,-15667.3989,-15667.2576,-287.1832,3.9686,1.0,148214.9043,336066.8906,0.2782,0.0047
66800,76517.9066,-15220.9904,-15221.9971,-279.0486,3.9684,1.0,101936.808,215626.4297,0.313,0.0081
66900,75086.2438,-15668.3884,-15667.7296,-287.1481,3.9682,1.0,73952.8412,193189.2422,0.3898,0.009
67000,74492.2675,-15690.7139,-15691.1816,-287.6653,3.9685,1.0,55783.732,157000.9277,0.3058,0.0196
67100,75076.9039,-15277.3079,-15277.5435,-280.0262,3.9684,1.0,79026.3373,170621.2773,0.3125,0.0067
67200,73320.6376,-15366.1046,-15366.7353,-281.7006,3.9685,1.0,85327.1921,176097.4336,0.2481,0.001
67300,75641.8874,-15461.323,-15461.2195,-283.3715,3.9681,1.0,62621.753,130604.2676,0.4553,0.0169
67400,76257.2634,-15131.9123,-15133.0914,-277.4177,3.9668,1.0,142852.2443,369189.7266,0.3851,0.0259
67500,75361.4926,-15394.3252,-15394.174,-282.2008,3.9677,1.0,150018.7549,370353.0469,0.5877,0.0466
67600,75175.65,-15644.2815,-15644.684,-286.8014,3.9684,1.0,74395.7123,161597.5195,0.358,0.014
67700,76363.2119,-15359.2738,-15359.6549,-281.4941,3.9685,1.0,75667.9958,217689.9492,0.4191,0.0159
